"","x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13","x14","x15","x16","x17","x18","x19","x20","x21"
"33",50.9698486328125,1,34.7866668701172,1,0,4.02718114852905,56.7887153625488,29.790699005127,1,0,0,7.35681056976318,59.256908416748,22.180419921875,60.60888671875,0,1,1,1,1.39095270633698,0
"34",66.7020263671875,1,26.1223449707031,1,1,2.47978115081787,21.0399398803711,11.8688087463379,1,1,0,14.7197694778442,51.530574798584,48.09326171875,58.72900390625,0,0,1,0,-0.889872550964355,0
"35",55.9466552734375,1,23.2347183227539,1,0,9.56220245361328,135.271530151367,111.723136901855,1,1,0,20.4615268707275,56.2238235473633,76.255859375,66.0639038085938,1,0,0,1,0.509512305259705,0
"36",68.8740234375,0,20.5483074188232,1,1,1.98243880271912,18.4330596923828,500.939758300781,0,0,0,14.1907615661621,55.9547882080078,42.597900390625,56.438232421875,1,0,1,0,-0.69429475069046,0
"37",42.4539794921875,1,31.9119930267334,1,1,3.33199524879456,13.660569190979,26.9633655548096,0,0,0,18.3876876831055,48.914306640625,51.81298828125,42.2927856445312,0,1,1,1,-0.788222372531891,0
"38",54.4560546875,1,26.9311332702637,1,0,4.5967903137207,17.3408946990967,33.2208213806152,0,0,0,8.79411029815674,44.8380241394043,74.62939453125,51.5161743164062,0,0,0,0,1.1794912815094,1
"39",67.9769287109375,0,37.3835296630859,1,0,3.73600792884827,304.393768310547,105.599464416504,0,0,0,27.7281513214111,64.1766967773438,48.01025390625,49.6085815429688,0,0,0,0,0.828472137451172,1
"40",44.921142578125,1,25.461088180542,0,0,4.18387937545776,25.9249000549316,26.9784202575684,1,1,0,35.4856071472168,58.9359550476074,48.88134765625,62.879150390625,1,0,1,0,0.100818410515785,0
"41",49.605224609375,1,32.5179061889648,1,0,4.33033275604248,953.937622070312,25.1868362426758,0,0,1,9.45829486846924,45.8098945617676,44.9482421875,51.8616943359375,1,0,1,1,0.785106122493744,0
"42",44.13037109375,1,10.9277000427246,1,0,6.45093441009521,150.297088623047,52.3591156005859,1,0,0,19.1113395690918,70.8789901733398,66.086181640625,56.531494140625,1,1,1,1,-0.601008713245392,0
"43",38.343505859375,1,24.8031806945801,1,1,5.6418251991272,133.740600585938,707.609619140625,0,0,0,16.7653884887695,79.9265289306641,62.93505859375,59.4115600585938,1,0,1,1,-1.11788320541382,0
"44",51.754150390625,1,34.2721328735352,1,0,3.11588644981384,60.1226997375488,22.8042736053467,0,1,0,9.27653694152832,59.7904319763184,71.22998046875,49.601318359375,1,1,1,1,3.12238144874573,1
"45",59.237060546875,1,47.0941696166992,1,1,5.49472427368164,21.1699466705322,109.006126403809,1,0,0,11.8657503128052,47.3576393127441,61.983154296875,41.003173828125,0,0,1,0,1.19176375865936,0
"46",51.5009765625,1,12.6914548873901,1,0,2.18639278411865,26.7477989196777,20.7677764892578,1,1,0,13.7400970458984,42.8146095275879,41.72314453125,64.81787109375,0,1,0,0,0.605567395687103,0
"47",56.48388671875,1,31.3105449676514,1,0,3.92233467102051,54.4954643249512,37.7955360412598,0,0,0,10.2547769546509,62.558967590332,47.23486328125,42.2022705078125,1,0,1,1,2.12449955940247,0
"48",56.7244873046875,1,13.8413982391357,1,1,5.73834848403931,18.7035102844238,14.8023481369019,0,0,0,13.2803745269775,57.9975128173828,66.153076171875,42.0227661132812,0,1,1,0,-0.433255761861801,0
"49",77.5999755859375,0,15.4341793060303,1,1,5.47731637954712,17.9012680053711,142.527618408203,0,0,0,19.6298580169678,46.0132904052734,58.6513671875,63.3006591796875,0,1,0,0,1.12725305557251,0
"50",47.968017578125,1,19.0202178955078,1,0,1.64166128635406,1021.31048583984,69.6495590209961,0,0,0,20.9796142578125,68.0338592529297,45.8896484375,59.2366333007812,1,0,1,1,2.00944471359253,1
"51",69.1920166015625,0,29.048246383667,1,0,8.79452514648438,173.729965209961,111.812530517578,0,1,0,10.7293720245361,50.4688339233398,72.240478515625,48.4759521484375,1,1,1,1,-0.811070144176483,0
"52",62.1624755859375,1,15.0592365264893,0,0,2.7948157787323,105.216262817383,15.261926651001,0,1,0,34.3237419128418,38.643383026123,43.952392578125,62.2813110351562,1,1,1,1,4.84999752044678,1
"53",45.8291015625,0,15.5413665771484,1,1,4.47743558883667,105.184593200684,484.096466064453,0,0,0,27.0136585235596,65.7232208251953,48.939453125,74.7374877929688,0,0,0,0,1.71062541007996,0
"54",54.28466796875,0,18.2650947570801,1,1,6.66229677200317,111.824485778809,44.8110809326172,0,0,0,23.0660381317139,67.3226852416992,69.5078125,66.7186279296875,1,0,1,0,-1.36359810829163,0
"55",48.9859619140625,1,13.3063125610352,1,0,6.68652629852295,16.8593482971191,11.3623628616333,1,0,0,24.2428760528564,56.5768699645996,81.86474609375,62.4520263671875,1,0,1,0,-0.869199931621552,0
"56",56.9803466796875,1,31.0872669219971,1,1,3.67361807823181,337.623138427734,66.3873748779297,0,0,0,17.063892364502,65.9025268554688,46.605712890625,64.5481567382812,1,0,1,0,3.75198936462402,0
"57",46.5074462890625,1,36.6823577880859,1,0,4.38796710968018,26.9070339202881,29.3549938201904,0,0,0,28.645938873291,62.2381935119629,57.720947265625,43.8141479492188,0,0,1,1,-1.40639078617096,0
"58",68.881591796875,0,24.4113616943359,0,0,6.72704553604126,141.747192382812,128.87776184082,0,0,0,24.8598861694336,54.2438125610352,43.761962890625,69.237548828125,1,0,1,0,-0.834881067276001,1
"59",72.3865966796875,0,34.1487731933594,1,1,2.60222148895264,63.1411552429199,49.4915351867676,0,1,0,17.6284084320068,53.7209587097168,48.991455078125,48.5947265625,0,1,0,1,6.23089122772217,0
"60",55.3345947265625,1,12.579948425293,1,1,5.28443908691406,37.4286613464355,17.8204193115234,0,1,0,17.8253803253174,59.5868110656738,57.4658203125,69.6642456054688,0,0,0,1,1.24868202209473,0
"61",47.466552734375,1,17.9057846069336,1,0,9.9305009841919,215.187103271484,62.5299530029297,1,0,0,8.68859958648682,62.4502601623535,69.140380859375,60.242431640625,0,0,1,0,-1.10647106170654,1
"62",68.8319091796875,0,25.518087387085,1,0,4.7554497718811,19.4494800567627,26.0045108795166,1,0,0,31.0134048461914,31.0566425323486,56.30908203125,54.8466796875,1,0,1,0,1.59822595119476,0
"63",65.72119140625,0,14.0908222198486,1,1,6.09188795089722,54.6366958618164,565.430480957031,1,1,0,19.4294757843018,58.3499336242676,48.6865234375,61.2603149414062,1,1,1,1,-1.13927483558655,0
"64",47.7501220703125,1,19.7294158935547,1,0,1.8277245759964,62.8159790039062,61.1156425476074,1,0,0,8.84276580810547,46.9246139526367,53.889404296875,58.5513305664062,1,0,1,1,-0.828258275985718,1
"65",73.948486328125,0,21.4820880889893,1,0,4.67464685440063,117.854904174805,56.4665336608887,0,0,0,17.0545482635498,31.6985874176025,60.45263671875,58.498779296875,1,1,1,1,2.84835958480835,1
"66",48.018310546875,1,50.8862609863281,1,1,4.87721824645996,127.514869689941,190.205474853516,0,0,0,4.64456510543823,66.1340103149414,34.455322265625,66.172607421875,0,0,1,1,3.02912139892578,1
"67",60.9703369140625,1,24.9494609832764,1,0,5.45113849639893,108.169662475586,29.6168842315674,0,0,0,19.3130569458008,49.3184242248535,48.798583984375,55.0625610351562,0,0,0,1,3.8395984172821,1
"68",61.2171630859375,0,19.6489276885986,1,0,1.97617530822754,33.818489074707,24.7827777862549,1,0,0,7.81581115722656,41.2362937927246,60.12841796875,54.0838623046875,0,1,1,1,4.060218334198,0
"69",53.1815185546875,1,14.9861631393433,1,0,7.84273052215576,20.3871440887451,11.2627773284912,1,0,0,22.0464687347412,37.7225952148438,57.835693359375,58.3209228515625,1,0,1,1,-1.1984531879425,0
"70",24.8182373046875,1,23.1342124938965,1,0,4.85785484313965,238.437133789062,24.6036605834961,0,0,0,13.9368963241577,50.1162567138672,70.04296875,40.4228515625,0,1,1,0,1.02313148975372,1
"71",47.6053466796875,1,11.0925207138062,1,0,4.71040630340576,30.3607711791992,18.0835723876953,0,0,0,16.3676986694336,46.3250885009766,71.59375,43.6629638671875,0,1,1,1,-0.720130681991577,0
"72",54.3602294921875,1,19.2355651855469,1,0,8.19699859619141,13.4234371185303,24.2302074432373,0,0,0,13.8301954269409,38.8405838012695,64.099365234375,47.3367919921875,0,1,1,1,0.454413443803787,0
"73",62.3541259765625,0,40.2638854980469,1,1,8.57187747955322,15.3495826721191,12.1949834823608,1,0,0,9.77590751647949,39.6704711914062,73.592529296875,54.9992065429688,1,0,1,1,1.11338436603546,0
"74",44.688232421875,1,11.1395692825317,1,0,10.6930618286133,30.0912532806396,21.5325965881348,1,0,1,16.6913433074951,46.9355964660645,69.38623046875,43.0138549804688,1,1,0,1,-0.5970778465271,0
"75",80.4849853515625,0,36.9067916870117,1,0,3.81549286842346,38.2365684509277,15.0770406723022,1,0,1,28.1419048309326,41.3115844726562,45.046630859375,36.1072998046875,0,0,1,0,0.869814276695251,0
"76",54.01318359375,1,30.6347789764404,1,0,2.94028472900391,60.1712265014648,393.846069335938,1,0,0,30.9067344665527,44.5686378479004,40.561279296875,45.6912231445312,1,1,0,0,-0.921375930309296,0
"77",40.72998046875,1,17.8530178070068,1,0,9.76447868347168,73.4721298217773,47.7525863647461,1,0,0,9.85956764221191,48.1128082275391,66.26806640625,48.969970703125,1,1,1,0,-0.641248524188995,0
"78",40.9547119140625,1,20.0068340301514,1,0,7.16979312896729,25.6719512939453,53.2918167114258,1,0,0,39.372127532959,50.1138381958008,63.332763671875,74.15087890625,0,0,1,1,4.63523578643799,0
"79",65.0501708984375,0,25.5049495697021,1,0,8.3570146560669,49.5110549926758,41.1472816467285,0,1,0,33.1846046447754,62.4626808166504,49.687744140625,68.5136108398438,0,0,1,1,-0.188581705093384,0
"80",65.0855712890625,0,20.8394927978516,1,0,1.78390610218048,509.726165771484,25.8882236480713,1,0,0,13.5821552276611,59.5140724182129,48.598388671875,61.6549072265625,1,0,1,1,2.81957459449768,0
"81",64.97509765625,0,16.6529693603516,1,1,3.20779323577881,78.7373962402344,149.20149230957,0,0,0,13.1672258377075,45.3684692382812,66.529541015625,51.2073364257812,1,1,1,1,0.59642368555069,1
"82",56.9091796875,1,38.4984512329102,1,0,8.99404525756836,137.309066772461,194.609512329102,0,0,0,16.7308139801025,67.1740341186523,63.385009765625,49.1088256835938,1,0,1,1,-0.650248885154724,0
"83",64.28857421875,0,40.8789291381836,1,1,1.60783410072327,323.113098144531,100.881454467773,1,0,0,7.60439538955688,64.2873611450195,62.34423828125,62.0767822265625,1,0,1,0,-0.554266154766083,0
"84",55.1641845703125,1,9.94472885131836,1,0,1.77198708057404,169.807556152344,39.7082176208496,0,0,1,29.3236446380615,48.6957969665527,69.8837890625,56.967529296875,0,0,0,0,1.04591536521912,0
"85",54.9903564453125,1,20.1948947906494,1,1,9.57588386535645,17.4450435638428,134.051116943359,0,0,0,32.3027153015137,68.529541015625,66.630859375,55.0223999023438,0,1,1,1,0.168767035007477,0
"86",61.493408203125,0,25.6028423309326,1,0,2.82862043380737,155.903884887695,18.6932582855225,1,1,0,5.04116821289062,59.852840423584,48.5888671875,58.6947631835938,0,0,1,1,0.276073962450027,0
"87",61.640380859375,1,26.9288578033447,1,0,5.64565372467041,41.6587829589844,98.9714965820312,0,0,0,21.0304985046387,58.5594367980957,46.460693359375,52.6146850585938,1,0,0,0,-1.3685462474823,0
"88",60.2061767578125,1,27.2708511352539,1,0,5.26840591430664,138.901824951172,755.374877929688,0,0,0,19.5121822357178,55.8806076049805,64.256103515625,43.7698364257812,0,0,1,1,-1.24945437908173,0
"89",61.671630859375,0,24.8003215789795,1,0,6.1403923034668,64.7873458862305,111.483192443848,0,0,0,15.2705783843994,56.9771881103516,35.728271484375,52.24365234375,1,1,1,1,-0.698001682758331,0
"90",61.3050537109375,1,16.6276378631592,1,0,2.9031617641449,440.433166503906,423.033416748047,0,0,0,13.0721073150635,54.4361419677734,44.625244140625,65.2060546875,0,1,1,1,-1.30858635902405,1
"91",49.9139404296875,1,23.3040981292725,0,0,10.2718133926392,785.802856445312,52.6025466918945,0,0,1,17.5451927185059,63.9755706787109,64.9677734375,28.5330200195312,1,0,0,0,-0.813891589641571,0
"92",67.1138916015625,0,14.8486785888672,1,0,4.65793228149414,181.041229248047,82.3268585205078,0,1,0,3.39738440513611,43.2430992126465,67.06494140625,62.150390625,0,1,1,1,3.48990225791931,0
"93",47.2706298828125,1,14.9846105575562,1,0,3.58589959144592,14.563229560852,11.775541305542,0,0,0,28.3322010040283,18.3337478637695,58.617919921875,52.0213623046875,0,1,0,1,-0.995407402515411,0
"94",45.085693359375,1,12.9154567718506,1,0,5.75195550918579,46.8690986633301,18.5614204406738,0,0,0,8.73835277557373,59.2543067932129,67.323486328125,70.8031616210938,1,0,0,0,-0.606021344661713,0
"95",56.4449462890625,1,8.16728019714355,1,0,5.6528787612915,14.3564739227295,27.2866020202637,1,1,0,18.4208335876465,45.2451210021973,71.625244140625,54.1993408203125,1,0,1,0,-0.656447172164917,0
"96",53.094970703125,1,14.5901975631714,1,0,9.38074398040771,39.2393264770508,416.140228271484,0,0,0,6.96349382400513,62.5313110351562,57.843994140625,46.6027221679688,0,0,0,0,0.512035489082336,0
"97",45.357666015625,1,15.2589778900146,1,1,5.09934139251709,54.2027435302734,215.20458984375,0,0,0,20.2353553771973,62.111930847168,50.011474609375,52.4761962890625,0,1,1,1,0.326984792947769,1
"98",62.85986328125,1,17.7895755767822,1,0,2.87497305870056,121.979911804199,36.8430557250977,0,0,0,9.07893753051758,44.8655281066895,38.71240234375,42.7173461914062,0,0,1,1,3.01743340492249,0
"99",45.5247802734375,1,29.5346565246582,1,0,5.25150012969971,52.3489723205566,84.3465423583984,1,0,0,9.48216152191162,59.771598815918,48.692626953125,53.4406127929688,0,1,1,1,1.59477925300598,0
"100",47.819091796875,1,13.2386636734009,1,0,3.04152369499207,129.61767578125,74.8398971557617,1,0,0,8.05128479003906,54.1538429260254,48.140869140625,50.3674926757812,1,0,0,0,1.56899678707123,0
"101",68.7452392578125,1,41.821403503418,1,0,3.29602789878845,30.5922718048096,15.4224185943604,0,0,0,23.9970932006836,43.1758422851562,51.489990234375,53.3548583984375,0,1,1,1,1.93707180023193,0
"102",44.997802734375,1,22.3851566314697,1,0,3.32870101928711,875.440002441406,283.897766113281,1,0,0,15.3114910125732,63.2636222839355,46.76318359375,50.4552001953125,1,1,1,1,3.96797752380371,1
"103",57.2259521484375,1,19.6259727478027,1,0,3.33951091766357,100.641494750977,277.664733886719,1,0,0,9.38652896881104,70.9095077514648,42.726318359375,57.1029663085938,1,0,1,1,-0.790156722068787,0
"104",59.4654541015625,0,24.2922859191895,1,1,5.3084225654602,17.1519260406494,20.4471244812012,0,0,0,28.2961349487305,56.4380111694336,69.0576171875,42.6500854492188,1,1,1,1,-0.63106107711792,0
"105",61.4384765625,0,30.1621208190918,1,0,4.51714324951172,84.3296279907227,15.0820407867432,1,0,0,8.49358940124512,60.0172080993652,44.116943359375,56.4182739257812,0,0,1,1,-0.693853437900543,0
"106",62.203857421875,0,26.9801197052002,1,0,2.7753963470459,100.598526000977,18.2631034851074,0,1,0,11.244252204895,64.2278060913086,53.714599609375,69.48046875,1,1,1,1,0.991692662239075,0
"107",54.864013671875,1,21.6502647399902,1,0,5.11436080932617,22.6909370422363,28.6406669616699,0,0,0,10.6386709213257,45.6598320007324,52.510986328125,56.8877563476562,0,1,1,1,-0.248097762465477,1
"108",62.627685546875,1,21.0494174957275,0,0,4.19463491439819,64.0802917480469,66.6675872802734,0,0,0,13.2732000350952,56.5350151062012,68.271484375,63.3982543945312,0,1,1,1,-0.673359930515289,0
"109",66.641357421875,0,16.6870651245117,1,1,5.13637638092041,13.650671005249,33.4904594421387,1,0,0,11.7968797683716,43.624813079834,52,47.4301147460938,1,0,1,1,-0.407548278570175,0
"110",55.04296875,0,23.3751029968262,1,0,5.96095752716064,33.0504608154297,24.7504444122314,0,0,0,21.1700878143311,54.3043899536133,65.149658203125,33.7095947265625,1,1,1,0,6.60376071929932,0
"111",49.69287109375,1,19.9190368652344,1,1,5.10638999938965,15.426905632019,144.820678710938,0,0,0,9.70263862609863,58.0173950195312,67.660400390625,45.832275390625,0,1,1,1,3.08829236030579,0
"112",84.8050537109375,0,35.9835586547852,1,0,4.41097402572632,283.544525146484,109.456527709961,0,0,0,9.05935001373291,69.26806640625,54.691162109375,54.0803833007812,1,1,1,1,-0.44359165430069,0
"113",37.81787109375,1,25.8775157928467,1,0,4.01990699768066,63.9276885986328,19.6545295715332,0,0,0,19.4795207977295,57.5703964233398,53.3134765625,49.4852905273438,0,1,1,0,-1.42517948150635,0
"114",46.83544921875,1,13.8062257766724,1,0,3.63414072990417,30.8367576599121,126.269897460938,0,0,0,9.3151969909668,61.1867485046387,61.18603515625,53.7019653320312,1,1,1,1,-1.18824398517609,0
"115",43.456298828125,1,25.7673358917236,1,0,3.24348759651184,239.720748901367,159.297607421875,0,1,0,6.43223237991333,60.7254753112793,44.0869140625,60.3241577148438,1,1,1,1,0.906973838806152,0
"116",56.5965576171875,0,12.8215112686157,1,0,2.55639886856079,117.125503540039,42.1538543701172,0,0,0,20.2988414764404,66.8563537597656,51.30810546875,62.0990600585938,1,1,1,0,-1.04818558692932,0
"117",59.1397705078125,0,22.8638706207275,1,0,5.21750926971436,269.933654785156,47.6275367736816,0,0,0,16.0714378356934,46.6905822753906,66.063232421875,76.734619140625,1,1,1,1,-0.705816328525543,0
"118",55.1124267578125,1,16.7489948272705,1,0,8.19270992279053,47.9404296875,43.8761825561523,0,0,0,5.67659044265747,65.8171691894531,54.523681640625,72.4490356445312,1,0,0,0,1.75417673587799,0
"119",64.453125,0,23.7470989227295,1,1,6.55026912689209,26.1345252990723,29.9692935943604,1,1,0,18.2662963867188,62.635124206543,53.990234375,50.3736572265625,0,1,1,1,-0.356541931629181,0
"120",56.491455078125,0,22.5177249908447,1,0,7.89128875732422,39.5698127746582,42.0270729064941,0,0,0,7.62681913375854,63.1062965393066,54.300048828125,42.5640869140625,1,0,0,0,1.148432970047,0
"121",60.111572265625,0,18.9728622436523,1,1,8.42280387878418,218.966339111328,286.36474609375,0,0,0,8.53262042999268,66.9452438354492,67.2021484375,61.2247314453125,1,0,1,1,3.83347940444946,1
"122",71.8826904296875,0,11.9827146530151,1,0,1.77610504627228,36.5158157348633,25.3111190795898,0,0,0,19.5579586029053,54.3327903747559,39.464111328125,47.1065063476562,1,0,1,1,0.540312647819519,0
"123",39.96044921875,1,12.4806175231934,1,1,2.54493165016174,125.400939941406,432.411773681641,1,0,0,9.9488353729248,38.9933586120605,53.33740234375,56.3406372070312,0,1,1,1,1.23079419136047,0
"124",41.449462890625,1,23.2599716186523,1,1,11.7146053314209,63.7849159240723,82.2347183227539,0,0,0,28.656587600708,68.7231063842773,67.441650390625,48.3224487304688,1,0,1,1,0.570517361164093,0
"125",45.4873046875,1,16.062047958374,1,0,8.98542213439941,17.0886993408203,62.7754707336426,1,0,0,22.6632785797119,40.894947052002,54.781494140625,67.7991943359375,1,0,0,0,0.690504848957062,0
"126",42.5137939453125,1,14.9267721176147,1,0,4.18095350265503,27.931453704834,110.144371032715,0,0,0,12.3720932006836,49.247688293457,39.412353515625,54.5888671875,0,1,1,0,1.41610825061798,0
"127",37.465087890625,1,15.0156888961792,1,0,10.7964763641357,386.399871826172,157.460250854492,0,0,0,16.0233688354492,66.1015930175781,49.4189453125,49.5120239257812,0,0,0,0,0.981185257434845,0
"128",42.401123046875,1,22.9243602752686,1,1,4.91553211212158,110.689033508301,17.9403343200684,0,0,0,34.0332870483398,67.3321762084961,57.06396484375,42.9091796875,1,1,1,1,0.853013932704926,0
"129",60.139404296875,1,8.2161693572998,0,0,4.49736309051514,414.053558349609,24.8736839294434,0,0,1,26.0126247406006,50.8842811584473,81.431884765625,64.2151489257812,1,1,1,1,-1.06731927394867,1
"130",50.138427734375,1,9.07743263244629,1,1,3.47140884399414,102.441543579102,70.1742248535156,0,1,0,4.33775949478149,61.7845458984375,78.451171875,72.1021728515625,0,1,0,0,0.142673701047897,0
"131",54.7647705078125,1,22.4982814788818,1,0,7.64920663833618,29.4435501098633,10.6154823303223,1,1,0,9.8655366897583,64.8215942382812,56.14892578125,54.7809448242188,1,0,1,1,2.21049404144287,0
"132",56.766845703125,1,29.472864151001,1,0,4.60780096054077,78.0922012329102,11.5634307861328,0,0,0,5.57803726196289,53.1223258972168,48.048583984375,56.2803344726562,0,0,0,0,0.575452268123627,1
"133",45.0191650390625,1,10.6694326400757,1,0,7.03232765197754,352.563110351562,27.7290382385254,0,1,0,32.3637084960938,74.7328033447266,49.308837890625,56.689453125,0,1,1,1,-0.72210156917572,0
"134",48.86083984375,1,22.1920795440674,1,1,1.77067387104034,153.16276550293,310.192199707031,0,0,0,12.5777320861816,60.5459632873535,43.947265625,50.9163818359375,0,1,0,0,-0.113738812506199,0
"135",49.100830078125,1,19.8419818878174,1,1,6.94327354431152,14.6466493606567,26.4590358734131,0,0,0,10.143702507019,40.1811256408691,78.585693359375,52.4569091796875,0,0,1,1,0.23308140039444,0
